21400001,1,26.2,104.15,0.453,23.43,0.755,0.244,75.18,0.426,20.92,0.365,23.79,13.11,1.815,11.58,31.52,7.27,6.37,19.3,25.4,92.21,0.505,18.77,0.696,0.24,61.47,0.506,16.83,0.333,20.2,13.97,1.445,11.12,32.64,7.34,3.88,21.22
21400002,1,31.7,101.08,0.615,20.57,0.787,0.299,46.34,0.638,22.46,0.379,26.13,13.71,1.905,8.87,31.09,6.38,5.2,18.21,29.4,101.39,0.491,22.43,0.752,0.261,61.02,0.479,24.88,0.348,18.85,11.4,1.653,10.93,32.13,8.29,4.99,19.79
21400003,0,28.0,100.18,0.463,26.73,0.732,0.307,71.06,0.463,16.04,0.308,24.41,14.22,1.716,11.9,31.98,8.17,4.24,21.29,26.1,104.22,0.457,25.38,0.709,0.269,62.12,0.414,32.08,0.36,21.04,15.3,1.375,12.17,32.42,8.26,5.13,21.91
21400004,1,26.9,94.86,0.428,22.63,0.762,0.249,74.51,0.421,16.19,0.31,20.92,10.89,1.922,8.9,34.27,6.06,4.73,17.23,25.2,99.45,0.435,21.37,0.751,0.222,77.99,0.406,18.11,0.374,21.11,15.19,1.39,12.01,32.09,9.18,5.32,22.31
21400005,1,28.5,91.85,0.531,20.32,0.738,0.281,50.75,0.536,21.55,0.345,17.66,12.66,1.395,11.11,34.32,5.33,4.78,21.32,23.6,94.13,0.544,25.81,0.706,0.368,45.21,0.597,24.99,0.299,18.57,16.58,1.12,11.91,28.61,9.81,6.07,21.72
21400006,1,25.8,100.65,0.454,18.84,0.761,0.199,71.84,0.441,22.96,0.331,25.77,13.96,1.846,11.06,31.96,8.15,3.37,20.8,29.5,89.25,0.471,20.73,0.742,0.265,56.5,0.456,21.8,0.339,22.19,13.14,1.689,8.95,32.8,6.91,3.11,19.08
21400007,1,29.0,100.34,0.518,25.61,0.778,0.329,55.98,0.522,21.82,0.338,21.92,14.76,1.486,7.17,27.72,7.69,3.37,16.97,30.6,93.61,0.562,19.24,0.756,0.273,53.95,0.57,16.55,0.358,24.72,13.42,1.842,11.07,35.0,6.82,5.03,20.69
21400008,1,26.8,105.75,0.473,25.81,0.791,0.285,65.82,0.452,24.88,0.352,21.24,12.48,1.701,10.43,30.65,7.45,4.29,20.4,28.4,101.15,0.489,20.53,0.778,0.235,62.32,0.455,24.98,0.383,26.56,13.47,1.972,8.27,32.14,9.38,4.64,17.0
21400009,1,30.1,97.11,0.486,22.01,0.776,0.269,65.62,0.48,16.18,0.341,21.02,12.83,1.638,10.46,32.17,8.39,4.14,18.95,25.7,102.37,0.412,27.4,0.769,0.279,82.95,0.398,15.35,0.326,24.54,14.28,1.719,13.03,30.44,8.66,3.57,18.12
21400010,0,27.8,94.11,0.412,18.34,0.777,0.189,73.69,0.38,23.21,0.342,19.45,13.39,1.452,11.09,30.89,8.02,4.78,22.1,28.2,94.95,0.445,21.87,0.759,0.248,65.79,0.417,22.51,0.352,21.78,13.84,1.573,11.44,33.4,5.54,5.81,18.92
